original_step_uid,sub_step_uid,case_external_id,original_step_number,sub_step_index,sub_action_text,sub_expected_text,alignment_mode,original_mapping_status,mapped_keyword_id,mapping_confidence,mapping_notes,mapping_status,canonical_action,element_alias,android_locator_by,android_locator_value,ios_locator_by,ios_locator_value
CCU-231644-1,CCU-231644-1-S1,CCU-231644,1,1,"呼叫 ""Turn on Light 4""",Light 4 開啟,index_aligned,unmapped,KW-ALIAS-VOICE,manual,from step splitting parser v1; prefill_v1:voice_trigger,manual_only,tap,todo_alias,pending,pending,pending,pending
CCU-231645-2,CCU-231645-2-S1,CCU-231645,2,1,"呼叫 ""Turn off Light 4""",Light 4 關閉,index_aligned,unmapped,KW-ALIAS-VOICE,manual,from step splitting parser v1; prefill_v1:voice_trigger,manual_only,tap,todo_alias,pending,pending,pending,pending
CCU-231646-1,CCU-231646-1-S1,CCU-231646,1,1,"呼叫 ""Turn on Light 5""",Light 5 開啟,index_aligned,unmapped,KW-ALIAS-VOICE,manual,from step splitting parser v1; prefill_v1:voice_trigger,manual_only,tap,todo_alias,pending,pending,pending,pending
CCU-231647-2,CCU-231647-2-S1,CCU-231647,2,1,"呼叫 ""Turn off Light 5""",Light 5 關閉,index_aligned,unmapped,KW-ALIAS-VOICE,manual,from step splitting parser v1; prefill_v1:voice_trigger,manual_only,tap,todo_alias,pending,pending,pending,pending
CCU-231648-1,CCU-231648-1-S1,CCU-231648,1,1,"呼叫 ""Turn on Light 6""",Light 6 開啟,index_aligned,unmapped,KW-ALIAS-VOICE,manual,from step splitting parser v1; prefill_v1:voice_trigger,manual_only,tap,todo_alias,pending,pending,pending,pending
CCU-231649-2,CCU-231649-2-S1,CCU-231649,2,1,"呼叫 ""Turn off Light 6""",Light 6 關閉,index_aligned,unmapped,KW-ALIAS-VOICE,manual,from step splitting parser v1; prefill_v1:voice_trigger,manual_only,tap,todo_alias,pending,pending,pending,pending
CCU-231650-1,CCU-231650-1-S1,CCU-231650,1,1,"呼叫 ""Turn on Light 7""",Light 7 開啟,index_aligned,unmapped,KW-ALIAS-VOICE,manual,from step splitting parser v1; prefill_v1:voice_trigger,manual_only,tap,todo_alias,pending,pending,pending,pending
CCU-231651-2,CCU-231651-2-S1,CCU-231651,2,1,"呼叫 ""Turn off Light 7""",Light 7 關閉,index_aligned,unmapped,KW-ALIAS-VOICE,manual,from step splitting parser v1; prefill_v1:voice_trigger,manual_only,tap,todo_alias,pending,pending,pending,pending
CCU-231652-1,CCU-231652-1-S1,CCU-231652,1,1,"呼叫 ""Turn on Light 8""",Light 8 開啟,index_aligned,unmapped,KW-ALIAS-VOICE,manual,from step splitting parser v1; prefill_v1:voice_trigger,manual_only,tap,todo_alias,pending,pending,pending,pending
CCU-231653-2,CCU-231653-2-S1,CCU-231653,2,1,"呼叫 ""Turn off Light 8""",Light 8 關閉,index_aligned,unmapped,KW-ALIAS-VOICE,manual,from step splitting parser v1; prefill_v1:voice_trigger,manual_only,tap,todo_alias,pending,pending,pending,pending
CCU-230101-1,CCU-230101-1-S1,CCU-230101,1,1,enter setting,setting page display normally,index_aligned,unmapped,,,from step splitting parser v1,unmapped,input,todo_alias,pending,pending,pending,pending
CCU-230101-2,CCU-230101-2-S1,CCU-230101,2,1,setting scan,scan normally,index_aligned,unmapped,,,from step splitting parser v1,unmapped,tap,scan_button,pending,pending,pending,pending
CCU-230102-1,CCU-230102-1-S1,CCU-230102,1,1,iot面板 設定 app 連線,wifi連線正常iot 面板 wifi 燈號 閃爍,index_aligned,unmapped,,,from step splitting parser v1,unmapped,tap,wifi_status_label,pending,pending,pending,pending
CCU-230102-2,CCU-230102-2-S1,CCU-230102,2,1,設定 iot 面板 wifi 設定,wifi連線正常iot 面板 wifi 燈號 閃爍,index_aligned,manual_only,KW-ALIAS-SET,manual,from step splitting parser v1; prefill_v1:set_or_select,manual_only,tap,wifi_status_label,pending,pending,pending,pending
CCU-230102-3,CCU-230102-3-S1,CCU-230102,3,1,app 中斷連線,wifi連線正常iot 面板 wifi 燈號 閃爍,index_aligned,unmapped,,,from step splitting parser v1,unmapped,tap,wifi_status_label,pending,pending,pending,pending
CCU-230102-4,CCU-230102-4-S1,CCU-230102,4,1,app 使用wifi 連線,wifi連線正常iot 面板 wifi 燈號 閃爍,index_aligned,unmapped,KW-ALIAS-WIFI,manual,from step splitting parser v1; prefill_v1:wifi_action,manual_only,tap,wifi_status_label,pending,pending,pending,pending
CCU-230103-1,CCU-230103-1-S1,CCU-230103,1,1,開啟關閉 light 1 ~ 4,light 1 ~ 4 開啟,index_aligned,unmapped,KW-ALIAS-OPEN,manual,from step splitting parser v1; prefill_v1:open_or_enable,manual_only,tap,todo_alias,pending,pending,pending,pending
CCU-230103-1,CCU-230103-1-S2,CCU-230103,1,2,開啟關閉 light 1 ~ 4,關閉開啟,index_aligned,unmapped,KW-ALIAS-OPEN,manual,from step splitting parser v1; prefill_v1:open_or_enable,manual_only,tap,todo_alias,pending,pending,pending,pending
CCU-230103-1,CCU-230103-1-S3,CCU-230103,1,3,開啟關閉 light 1 ~ 4,關閉 tanker heater,index_aligned,unmapped,KW-ALIAS-OPEN,manual,from step splitting parser v1; prefill_v1:open_or_enable,manual_only,tap,todo_alias,pending,pending,pending,pending
CCU-230103-2,CCU-230103-2-S1,CCU-230103,2,1,開啟關閉 tanker heater,light 1 ~ 4 開啟,index_aligned,unmapped,KW-ALIAS-OPEN,manual,from step splitting parser v1; prefill_v1:open_or_enable,manual_only,tap,todo_alias,pending,pending,pending,pending
CCU-230103-2,CCU-230103-2-S2,CCU-230103,2,2,開啟關閉 tanker heater,關閉開啟,index_aligned,unmapped,KW-ALIAS-OPEN,manual,from step splitting parser v1; prefill_v1:open_or_enable,manual_only,tap,todo_alias,pending,pending,pending,pending
CCU-230103-2,CCU-230103-2-S3,CCU-230103,2,3,開啟關閉 tanker heater,關閉 tanker heater,index_aligned,unmapped,KW-ALIAS-OPEN,manual,from step splitting parser v1; prefill_v1:open_or_enable,manual_only,tap,todo_alias,pending,pending,pending,pending
CCU-230105-1,CCU-230105-1-S1,CCU-230105,1,1,enter Setting page,enter setting page normally,index_aligned,unmapped,,,from step splitting parser v1,unmapped,input,todo_alias,pending,pending,pending,pending
CCU-230105-2,CCU-230105-2-S1,CCU-230105,2,1,Settings page display,settings page display normally,index_aligned,unmapped,,,from step splitting parser v1,unmapped,tap,settings_button,pending,pending,pending,pending
CCU-230105-3,CCU-230105-3-S1,CCU-230105,3,1,modify text not follow rules,save button unclickable,index_aligned,unmapped,KW-ALIAS-CODE-LIKE-STEP,manual,from step splitting parser v1; prefill_v2:code_like_step,manual_only,tap,otp_field,pending,pending,pending,pending
CCU-230105-4,CCU-230105-4-S1,CCU-230105,4,1,modify text not follow rules,error message display normally,index_aligned,unmapped,KW-ALIAS-CODE-LIKE-STEP,manual,from step splitting parser v1; prefill_v2:code_like_step,manual_only,tap,otp_field,pending,pending,pending,pending
CCU-230105-5,CCU-230105-5-S1,CCU-230105,5,1,modify device name,device name not change,expected_attached_to_first,unmapped,KW-ALIAS-CODE-LIKE-STEP,manual,from step splitting parser v1; prefill_v2:code_like_step,manual_only,tap,otp_field,pending,pending,pending,pending
CCU-230105-5,CCU-230105-5-S2,CCU-230105,5,2,click cancel,,expected_attached_to_first,unmapped,,,from step splitting parser v1,unmapped,tap,cancel_button,pending,pending,pending,pending
CCU-230105-6,CCU-230105-6-S1,CCU-230105,6,1,modify device name,device name modify normally,index_aligned,unmapped,KW-ALIAS-CODE-LIKE-STEP,manual,from step splitting parser v1; prefill_v2:code_like_step,manual_only,tap,otp_field,pending,pending,pending,pending
CCU-230105-6,CCU-230105-6-S2,CCU-230105,6,2,click save,bluetooth scan can found,index_aligned,unmapped,,,from step splitting parser v1,unmapped,tap,save_button,pending,pending,pending,pending
CCU-230105-6,CCU-230105-6-S3,CCU-230105,6,3,click save,wifi scan can found,index_aligned,unmapped,,,from step splitting parser v1,unmapped,tap,save_button,pending,pending,pending,pending
CCU-230106-1,CCU-230106-1-S1,CCU-230106,1,1,enter setting,設定頁面顯示正常,index_aligned,unmapped,,,from step splitting parser v1,unmapped,input,settings_button,pending,pending,pending,pending
CCU-230106-2,CCU-230106-2-S1,CCU-230106,2,1,關閉語音控制,關閉語音控制正常,index_aligned,unmapped,KW-ALIAS-CLOSE,manual,from step splitting parser v1; prefill_v1:close_or_disable,manual_only,tap,todo_alias,pending,pending,pending,pending
CCU-230106-3,CCU-230106-3-S1,CCU-230106,3,1,開啟語音控制,開啟語音控制正常,index_aligned,unmapped,KW-ALIAS-OPEN,manual,from step splitting parser v1; prefill_v1:open_or_enable,manual_only,tap,todo_alias,pending,pending,pending,pending
CCU-230106-4,CCU-230106-4-S1,CCU-230106,4,1,,,no_expected,unmapped,,,from step splitting parser v1,unmapped,tap,todo_alias,pending,pending,pending,pending
CCU-230107-1,CCU-230107-1-S1,CCU-230107,1,1,設定關閉,"發聲 ""Hey Power pro"" 不應該收到回應",index_aligned,manual_only,KW-ALIAS-SET,manual,from step splitting parser v1; prefill_v1:set_or_select,manual_only,tap,settings_button,pending,pending,pending,pending
CCU-230107-2,CCU-230107-2-S1,CCU-230107,2,1,設定開啟,"發聲""Hey Power pro"" 應該收到 登登 回應",index_aligned,manual_only,KW-ALIAS-SET,manual,from step splitting parser v1; prefill_v1:set_or_select,manual_only,tap,settings_button,pending,pending,pending,pending
CCU-230107-4,CCU-230107-4-S1,CCU-230107,4,1,設定為 sound,"發聲 ""hey power pro"" 應該收到 登登",index_aligned,manual_only,KW-ALIAS-SET,manual,from step splitting parser v1; prefill_v1:set_or_select,manual_only,tap,settings_button,pending,pending,pending,pending
CCU-230107-5,CCU-230107-5-S1,CCU-230107,5,1,設定為 Greeting,應該隨機回應以下兩句 how may I help you what can I do for you,index_aligned,manual_only,KW-ALIAS-SET,manual,from step splitting parser v1; prefill_v1:set_or_select,manual_only,tap,settings_button,pending,pending,pending,pending
CCU-230108-1,CCU-230108-1-S1,CCU-230108,1,1,設定關閉,通知關閉正確,index_aligned,manual_only,KW-ALIAS-SET,manual,from step splitting parser v1; prefill_v1:set_or_select,manual_only,tap,settings_button,pending,pending,pending,pending
CCU-230108-2,CCU-230108-2-S1,CCU-230108,2,1,執行 DSI Fault,手機沒有通知 DSI Fault,index_aligned,unmapped,,,from step splitting parser v1,unmapped,tap,notification_permission_dialog,pending,pending,pending,pending
CCU-230108-3,CCU-230108-3-S1,CCU-230108,3,1,設定開啟RV notification,通知開啟正確,index_aligned,manual_only,KW-ALIAS-SET,manual,from step splitting parser v1; prefill_v1:set_or_select,manual_only,tap,settings_button,pending,pending,pending,pending
CCU-230108-4,CCU-230108-4-S1,CCU-230108,4,1,修改battery level,手機通知收到battery level,index_aligned,unmapped,,,from step splitting parser v1,unmapped,tap,notification_permission_dialog,pending,pending,pending,pending
CCU-230108-5,CCU-230108-5-S1,CCU-230108,5,1,修改tank level,手機通知收到tank level,index_aligned,unmapped,,,from step splitting parser v1,unmapped,tap,notification_permission_dialog,pending,pending,pending,pending
CCU-230108-6,CCU-230108-6-S1,CCU-230108,6,1,修改通知週期到period,手機通知應改為週期顯示,index_aligned,unmapped,,,from step splitting parser v1,unmapped,tap,notification_permission_dialog,pending,pending,pending,pending
CCU-230108-7,CCU-230108-7-S1,CCU-230108,7,1,修改通知週期到 always,手機通知應改為 總是顯示,index_aligned,unmapped,,,from step splitting parser v1,unmapped,tap,notification_permission_dialog,pending,pending,pending,pending
CCU-230109-1,CCU-230109-1-S1,CCU-230109,1,1,麥克風LED 開啟,開啟正常 面板麥克風 LED 綠燈,index_aligned,unmapped,,,from step splitting parser v1,unmapped,tap,todo_alias,pending,pending,pending,pending
CCU-230109-2,CCU-230109-2-S1,CCU-230109,2,1,麥克風LED 關閉,面板麥克風LED 不是綠燈,index_aligned,unmapped,,,from step splitting parser v1,unmapped,tap,todo_alias,pending,pending,pending,pending
CCU-230110-1,CCU-230110-1-S1,CCU-230110,1,1,檢查預設panel auto-lock為 一 分鐘,檢查panel auto-lock為 一 分鐘,index_aligned,manual_only,KW-ALIAS-CHECK,manual,from step splitting parser v1; prefill_v1:ui_or_device_check,manual_only,assert_visible,todo_alias,pending,pending,pending,pending
CCU-230110-2,CCU-230110-2-S1,CCU-230110,2,1,調整panel auto-lock 為三分種,檢查panel auto-lock為 三 分鐘,index_aligned,unmapped,,,from step splitting parser v1,unmapped,assert_visible,todo_alias,pending,pending,pending,pending
CCU-230110-3,CCU-230110-3-S1,CCU-230110,3,1,調整panel auto-lock 為五分鐘,檢查panel auto-lock為 五 分鐘,index_aligned,unmapped,,,from step splitting parser v1,unmapped,assert_visible,todo_alias,pending,pending,pending,pending
CCU-230111-1,CCU-230111-1-S1,CCU-230111,1,1,Nickname不符合規則,提示顯示正常,index_aligned,unmapped,,,from step splitting parser v1,unmapped,tap,todo_alias,pending,pending,pending,pending
CCU-230111-2,CCU-230111-2-S1,CCU-230111,2,1,Nickname符合規則,Save按鈕顯示正常,index_aligned,unmapped,,,from step splitting parser v1,unmapped,tap,save_button,pending,pending,pending,pending
CCU-230111-3,CCU-230111-3-S1,CCU-230111,3,1,點擊Cancel,不儲存回到setting頁面,index_aligned,manual_only,KW-ALIAS-CLICK,manual,from step splitting parser v1; prefill_v1:ui_action_click,manual_only,tap,cancel_button,pending,pending,pending,pending
CCU-230111-4,CCU-230111-4-S1,CCU-230111,4,1,重新進入nickname頁面輸入符合規則,儲存正確回到setting頁面,expected_attached_to_first,unmapped,KW-ALIAS-NAVIGATION,manual,from step splitting parser v1; prefill_v2:navigation_flow,manual_only,input,save_button,pending,pending,pending,pending
CCU-230111-4,CCU-230111-4-S2,CCU-230111,4,2,點擊save,,expected_attached_to_first,unmapped,KW-ALIAS-CLICK,manual,from step splitting parser v1; prefill_v1:ui_action_click,manual_only,tap,save_button,pending,pending,pending,pending
CCU-230111-5,CCU-230111-5-S1,CCU-230111,5,1,"對panel輸入語音命令""hey power pro"" ""i'm home""",回答包含您的nickname,index_aligned,unmapped,KW-ALIAS-DEVICE-STATE,manual,from step splitting parser v1; prefill_v2:device_state,manual_only,input,home_title,pending,pending,pending,pending
CCU-230112-1,CCU-230112-1-S1,CCU-230112,1,1,檢查wifi圖示,wifi圖示顯示正常,index_aligned,manual_only,KW-ALIAS-CHECK,manual,from step splitting parser v1; prefill_v1:ui_or_device_check,manual_only,assert_visible,wifi_status_label,pending,pending,pending,pending
CCU-230112-2,CCU-230112-2-S1,CCU-230112,2,1,點擊clear/disconnect,進入ssid輸入頁面,index_aligned,manual_only,KW-ALIAS-CLICK,manual,from step splitting parser v1; prefill_v1:ui_action_click,manual_only,tap,todo_alias,pending,pending,pending,pending
CCU-230112-3,CCU-230112-3-S1,CCU-230112,3,1,點擊load last setting,先前儲存的ssid資訊,index_aligned,manual_only,KW-ALIAS-CLICK,manual,from step splitting parser v1; prefill_v1:ui_action_click,manual_only,tap,save_button,pending,pending,pending,pending
CCU-230112-4,CCU-230112-4-S1,CCU-230112,4,1,點擊setting SSID/PASSWORD,完成輸入SSID,index_aligned,manual_only,KW-ALIAS-CLICK,manual,from step splitting parser v1; prefill_v1:ui_action_click,manual_only,tap,password_field,pending,pending,pending,pending
CCU-230112-5,CCU-230112-5-S1,CCU-230112,5,1,檢查wifi圖示,wifi圖示連線顯示正常,index_aligned,manual_only,KW-ALIAS-CHECK,manual,from step splitting parser v1; prefill_v1:ui_or_device_check,manual_only,assert_visible,wifi_status_label,pending,pending,pending,pending
CCU-230113-1,CCU-230113-1-S1,CCU-230113,1,1,檢查頁面顯示,頁面顯示正常,index_aligned,manual_only,KW-ALIAS-CHECK,manual,from step splitting parser v1; prefill_v1:ui_or_device_check,manual_only,assert_visible,todo_alias,pending,pending,pending,pending
CCU-230114-1,CCU-230114-1-S1,CCU-230114,1,1,檢查software version,數值顯示正常,index_aligned,manual_only,KW-ALIAS-CHECK,manual,from step splitting parser v1; prefill_v1:ui_or_device_check,manual_only,assert_visible,todo_alias,pending,pending,pending,pending
CCU-230114-2,CCU-230114-2-S1,CCU-230114,2,1,檢查firmware version,數值顯示正常,index_aligned,manual_only,KW-ALIAS-CHECK,manual,from step splitting parser v1; prefill_v1:ui_or_device_check,manual_only,assert_visible,todo_alias,pending,pending,pending,pending
CCU-230114-3,CCU-230114-3-S1,CCU-230114,3,1,檢查IoT version,數值顯示正常,index_aligned,manual_only,KW-ALIAS-CHECK,manual,from step splitting parser v1; prefill_v1:ui_or_device_check,manual_only,assert_visible,todo_alias,pending,pending,pending,pending
CCU-230114-4,CCU-230114-4-S1,CCU-230114,4,1,檢查Panel SN,數值顯示正常,index_aligned,manual_only,KW-ALIAS-CHECK,manual,from step splitting parser v1; prefill_v1:ui_or_device_check,manual_only,assert_visible,todo_alias,pending,pending,pending,pending
CCU-230115-1,CCU-230115-1-S1,CCU-230115,1,1,檢查RV voice control instructions,顯示正常,index_aligned,manual_only,KW-ALIAS-CHECK,manual,from step splitting parser v1; prefill_v1:ui_or_device_check,manual_only,assert_visible,todo_alias,pending,pending,pending,pending
CCU-230115-2,CCU-230115-2-S1,CCU-230115,2,1,RV voice command list,顯示正常,index_aligned,unmapped,KW-ALIAS-DEVICE-STATE,manual,from step splitting parser v1; prefill_v2:device_state,manual_only,tap,todo_alias,pending,pending,pending,pending
CCU-230115-3,CCU-230115-3-S1,CCU-230115,3,1,Lights,顯示正常,index_aligned,unmapped,KW-ALIAS-DEVICE-STATE,manual,from step splitting parser v1; prefill_v2:device_state,manual_only,tap,todo_alias,pending,pending,pending,pending
CCU-230115-4,CCU-230115-4-S1,CCU-230115,4,1,Devices,顯示正常,index_aligned,unmapped,,,from step splitting parser v1,unmapped,tap,todo_alias,pending,pending,pending,pending
CCU-230115-5,CCU-230115-5-S1,CCU-230115,5,1,Modes,顯示正常,index_aligned,unmapped,,,from step splitting parser v1,unmapped,tap,todo_alias,pending,pending,pending,pending
CCU-230115-6,CCU-230115-6-S1,CCU-230115,6,1,RV status,顯示正常,index_aligned,unmapped,,,from step splitting parser v1,unmapped,tap,todo_alias,pending,pending,pending,pending
CCU-230115-7,CCU-230115-7-S1,CCU-230115,7,1,youtube link,顯示正常,index_aligned,unmapped,,,from step splitting parser v1,unmapped,tap,todo_alias,pending,pending,pending,pending
CCU-230115-8,CCU-230115-8-S1,CCU-230115,8,1,customer service number,顯示正常,index_aligned,unmapped,,,from step splitting parser v1,unmapped,tap,todo_alias,pending,pending,pending,pending
CCU-230115-9,CCU-230115-9-S1,CCU-230115,9,1,WFCO web site,顯示正常,index_aligned,unmapped,,,from step splitting parser v1,unmapped,tap,todo_alias,pending,pending,pending,pending
CCU-230116-1,CCU-230116-1-S1,CCU-230116,1,1,頁面顯示,顯示正常,index_aligned,unmapped,,,from step splitting parser v1,unmapped,tap,todo_alias,pending,pending,pending,pending
CCU-230116-2,CCU-230116-2-S1,CCU-230116,2,1,點擊edit 更改生日,修改顯示正常,index_aligned,manual_only,KW-ALIAS-CLICK,manual,from step splitting parser v1; prefill_v1:ui_action_click,manual_only,tap,todo_alias,pending,pending,pending,pending
